Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
6	R2-1	-1	all	SatisfiedInterests	47.8436	0	48	0
6	R2-1	-1	all	TimedOutInterests	0	0	0	0
6	R3-1	1	internal://	InInterests	0	0	0	0
6	R3-1	1	internal://	OutInterests	0	0	0	0
6	R3-1	1	internal://	InData	0	0	0	0
6	R3-1	1	internal://	OutData	0	0	0	0
6	R3-1	1	internal://	InNacks	0	0	0	0
6	R3-1	1	internal://	OutNacks	0	0	0	0
6	R3-1	1	internal://	InSatisfiedInterests	0	0	0	0
6	R3-1	1	internal://	InTimedOutInterests	0	0	0	0
6	R3-1	1	internal://	OutSatisfiedInterests	0.000512	0	0	0
6	R3-1	1	internal://	OutTimedOutInterests	0	0	0	0
6	R3-1	256	netdev://[00:00:00:00:00:0a]	InInterests	49.9579	1.1221	50	1.12305
6	R3-1	256	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
6	R3-1	256	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
6	R3-1	256	netdev://[00:00:00:00:00:0a]	OutData	47.3341	48.8596	47	48.5146
6	R3-1	256	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
6	R3-1	256	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
6	R3-1	256	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	46.4568	0	46	0
6	R3-1	256	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
6	R3-1	256	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
6	R3-1	256	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
6	R3-1	258	netdev://[00:00:00:00:00:25]	InInterests	0	0	0	0
6	R3-1	258	netdev://[00:00:00:00:00:25]	OutInterests	49.0806	1.1024	49	1.10059
6	R3-1	258	netdev://[00:00:00:00:00:25]	InData	48.0645	49.6135	48	49.5469
6	R3-1	258	netdev://[00:00:00:00:00:25]	OutData	0	0	0	0
6	R3-1	258	netdev://[00:00:00:00:00:25]	InNacks	0	0	0	0
6	R3-1	258	netdev://[00:00:00:00:00:25]	OutNacks	0	0	0	0
6	R3-1	258	netdev://[00:00:00:00:00:25]	InSatisfiedInterests	0	0	0	0
6	R3-1	258	netdev://[00:00:00:00:00:25]	InTimedOutInterests	0	0	0	0
6	R3-1	258	netdev://[00:00:00:00:00:25]	OutSatisfiedInterests	46.4568	0	46	0
6	R3-1	258	netdev://[00:00:00:00:00:25]	OutTimedOutInterests	0	0	0	0
6	R3-1	259	netdev://[00:00:00:00:00:46]	InInterests	0.999936	0.021483	1	0.0214844
6	R3-1	259	netdev://[00:00:00:00:00:46]	OutInterests	0	0	0	0
6	R3-1	259	netdev://[00:00:00:00:00:46]	InData	0	0	0	0
6	R3-1	259	netdev://[00:00:00:00:00:46]	OutData	0.999936	0.046872	1	0.046875
6	R3-1	259	netdev://[00:00:00:00:00:46]	InNacks	0	0	0	0
6	R3-1	259	netdev://[00:00:00:00:00:46]	OutNacks	0	0	0	0
6	R3-1	259	netdev://[00:00:00:00:00:46]	InSatisfiedInterests	0.999936	0	1	0
6	R3-1	259	netdev://[00:00:00:00:00:46]	InTimedOutInterests	0	0	0	0
6	R3-1	259	netdev://[00:00:00:00:00:46]	OutSatisfiedInterests	0	0	0	0
6	R3-1	259	netdev://[00:00:00:00:00:46]	OutTimedOutInterests	0	0	0	0
6	R3-1	260	internal://	InInterests	0	0	0	0
6	R3-1	260	internal://	OutInterests	0	0	0	0
6	R3-1	260	internal://	InData	0	0	0	0
6	R3-1	260	internal://	OutData	0	0	0	0
6	R3-1	260	internal://	InNacks	0	0	0	0
6	R3-1	260	internal://	OutNacks	0	0	0	0
6	R3-1	260	internal://	InSatisfiedInterests	0.000512	0	0	0
6	R3-1	260	internal://	InTimedOutInterests	0	0	0	0
6	R3-1	260	internal://	OutSatisfiedInterests	0	0	0	0
6	R3-1	260	internal://	OutTimedOutInterests	0	0	0	0
6	R3-1	261	appFace://	InInterests	0	0	0	0
6	R3-1	261	appFace://	OutInterests	0.999936	0.021483	1	0.0214844
6	R3-1	261	appFace://	InData	0.999936	0.046872	1	0.046875
6	R3-1	261	appFace://	OutData	0	0	0	0
6	R3-1	261	appFace://	InNacks	0	0	0	0
6	R3-1	261	appFace://	OutNacks	0	0	0	0
6	R3-1	261	appFace://	InSatisfiedInterests	0	0	0	0
6	R3-1	261	appFace://	InTimedOutInterests	0	0	0	0
6	R3-1	261	appFace://	OutSatisfiedInterests	0.999936	0	1	0
6	R3-1	261	appFace://	OutTimedOutInterests	0	0	0	0
6	R3-1	-1	all	SatisfiedInterests	48.3346	0	48	0
6	R3-1	-1	all	TimedOutInterests	0	0	0	0
6	R4-1	1	internal://	InInterests	0	0	0	0
6	R4-1	1	internal://	OutInterests	0	0	0	0
6	R4-1	1	internal://	InData	0	0	0	0
6	R4-1	1	internal://	OutData	0	0	0	0
6	R4-1	1	internal://	InNacks	0	0	0	0
6	R4-1	1	internal://	OutNacks	0	0	0	0
6	R4-1	1	internal://	InSatisfiedInterests	0	0	0	0
6	R4-1	1	internal://	InTimedOutInterests	0	0	0	0
6	R4-1	1	internal://	OutSatisfiedInterests	0.000512	0	0	0
6	R4-1	1	internal://	OutTimedOutInterests	0	0	0	0
6	R4-1	256	netdev://[00:00:00:00:00:0e]	InInterests	49.9924	1.12288	50	1.12305
6	R4-1	256	netdev://[00:00:00:00:00:0e]	OutInterests	0	0	0	0
6	R4-1	256	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
6	R4-1	256	netdev://[00:00:00:00:00:0e]	OutData	46.8946	48.4058	47	48.5146
6	R4-1	256	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
6	R4-1	256	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
6	R4-1	256	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	46.8867	0	47	0
6	R4-1	256	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
6	R4-1	256	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
6	R4-1	256	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
6	R4-1	258	netdev://[00:00:00:00:00:27]	InInterests	0	0	0	0
6	R4-1	258	netdev://[00:00:00:00:00:27]	OutInterests	49.9845	1.1227	50	1.12305
6	R4-1	258	netdev://[00:00:00:00:00:27]	InData	47.9439	49.489	48	49.5469
6	R4-1	258	netdev://[00:00:00:00:00:27]	OutData	0	0	0	0
6	R4-1	258	netdev://[00:00:00:00:00:27]	InNacks	0	0	0	0
6	R4-1	258	netdev://[00:00:00:00:00:27]	OutNacks	0	0	0	0
6	R4-1	258	netdev://[00:00:00:00:00:27]	InSatisfiedInterests	0	0	0	0
6	R4-1	258	netdev://[00:00:00:00:00:27]	InTimedOutInterests	0	0	0	0
6	R4-1	258	netdev://[00:00:00:00:00:27]	OutSatisfiedInterests	46.8867	0	47	0
6	R4-1	258	netdev://[00:00:00:00:00:27]	OutTimedOutInterests	0	0	0	0
6	R4-1	259	netdev://[00:00:00:00:00:48]	InInterests	0.999936	0.021483	1	0.0214844
6	R4-1	259	netdev://[00:00:00:00:00:48]	OutInterests	0	0	0	0
6	R4-1	259	netdev://[00:00:00:00:00:48]	InData	0	0	0	0
6	R4-1	259	netdev://[00:00:00:00:00:48]	OutData	0.999936	0.046872	1	0.046875
6	R4-1	259	netdev://[00:00:00:00:00:48]	InNacks	0	0	0	0
6	R4-1	259	netdev://[00:00:00:00:00:48]	OutNacks	0	0	0	0
6	R4-1	259	netdev://[00:00:00:00:00:48]	InSatisfiedInterests	0.999936	0	1	0
6	R4-1	259	netdev://[00:00:00:00:00:48]	InTimedOutInterests	0	0	0	0
6	R4-1	259	netdev://[00:00:00:00:00:48]	OutSatisfiedInterests	0	0	0	0
6	R4-1	259	netdev://[00:00:00:00:00:48]	OutTimedOutInterests	0	0	0	0
6	R4-1	260	internal://	InInterests	0	0	0	0
6	R4-1	260	internal://	OutInterests	0	0	0	0
6	R4-1	260	internal://	InData	0	0	0	0
6	R4-1	260	internal://	OutData	0	0	0	0
6	R4-1	260	internal://	InNacks	0	0	0	0
6	R4-1	260	internal://	OutNacks	0	0	0	0
6	R4-1	260	internal://	InSatisfiedInterests	0.000512	0	0	0
6	R4-1	260	internal://	InTimedOutInterests	0	0	0	0
6	R4-1	260	internal://	OutSatisfiedInterests	0	0	0	0
6	R4-1	260	internal://	OutTimedOutInterests	0	0	0	0
6	R4-1	261	appFace://	InInterests	0	0	0	0
6	R4-1	261	appFace://	OutInterests	0.999936	0.021483	1	0.0214844
6	R4-1	261	appFace://	InData	0.999936	0.046872	1	0.046875
6	R4-1	261	appFace://	OutData	0	0	0	0
6	R4-1	261	appFace://	InNacks	0	0	0	0
6	R4-1	261	appFace://	OutNacks	0	0	0	0
6	R4-1	261	appFace://	InSatisfiedInterests	0	0	0	0
6	R4-1	261	appFace://	InTimedOutInterests	0	0	0	0
6	R4-1	261	appFace://	OutSatisfiedInterests	0.999936	0	1	0
6	R4-1	261	appFace://	OutTimedOutInterests	0	0	0	0
6	R4-1	-1	all	SatisfiedInterests	47.895	0	48	0
6	R4-1	-1	all	TimedOutInterests	0	0	0	0
6	R5-2	1	internal://	InInterests	0	0	0	0
6	R5-2	1	internal://	OutInterests	0	0	0	0
6	R5-2	1	internal://	InData	0	0	0	0
6	R5-2	1	internal://	OutData	0	0	0	0
6	R5-2	1	internal://	InNacks	0	0	0	0
6	R5-2	1	internal://	OutNacks	0	0	0	0
6	R5-2	1	internal://	InSatisfiedInterests	0	0	0	0
6	R5-2	1	internal://	InTimedOutInterests	0	0	0	0
6	R5-2	1	internal://	OutSatisfiedInterests	0.000512	0	0	0
6	R5-2	1	internal://	OutTimedOutInterests	0	0	0	0
6	R5-2	256	netdev://[00:00:00:00:00:12]	InInterests	49.4195	1.11001	50	1.12305
6	R5-2	256	netdev://[00:00:00:00:00:12]	OutInterests	0	0	0	0
6	R5-2	256	netdev://[00:00:00:00:00:12]	InData	0	0	0	0
6	R5-2	256	netdev://[00:00:00:00:00:12]	OutData	42.8867	44.2687	42	43.3535
6	R5-2	256	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
6	R5-2	256	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
6	R5-2	256	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	42.7889	0	42	0
6	R5-2	256	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
6	R5-2	256	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	0	0	0	0
6	R5-2	256	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
6	R5-2	258	netdev://[00:00:00:00:00:29]	InInterests	0	0	0	0
6	R5-2	258	netdev://[00:00:00:00:00:29]	OutInterests	49.3217	1.10781	50	1.12305
6	R5-2	258	netdev://[00:00:00:00:00:29]	InData	42.7968	44.176	42	43.3535
6	R5-2	258	netdev://[00:00:00:00:00:29]	OutData	0	0	0	0
6	R5-2	258	netdev://[00:00:00:00:00:29]	InNacks	0	0	0	0
6	R5-2	258	netdev://[00:00:00:00:00:29]	OutNacks	0	0	0	0
6	R5-2	258	netdev://[00:00:00:00:00:29]	InSatisfiedInterests	0	0	0	0
6	R5-2	258	netdev://[00:00:00:00:00:29]	InTimedOutInterests	0	0	0	0
6	R5-2	258	netdev://[00:00:00:00:00:29]	OutSatisfiedInterests	42.7889	0	42	0
6	R5-2	258	netdev://[00:00:00:00:00:29]	OutTimedOutInterests	0	0	0	0
6	R5-2	259	netdev://[00:00:00:00:00:50]	InInterests	0.999936	0.021483	1	0.0214844
6	R5-2	259	netdev://[00:00:00:00:00:50]	OutInterests	0	0	0	0
6	R5-2	259	netdev://[00:00:00:00:00:50]	InData	0	0	0	0
6	R5-2	259	netdev://[00:00:00:00:00:50]	OutData	0.999936	0.046872	1	0.046875
6	R5-2	259	netdev://[00:00:00:00:00:50]	InNacks	0	0	0	0
6	R5-2	259	netdev://[00:00:00:00:00:50]	OutNacks	0	0	0	0
6	R5-2	259	netdev://[00:00:00:00:00:50]	InSatisfiedInterests	0.999936	0	1	0
6	R5-2	259	netdev://[00:00:00:00:00:50]	InTimedOutInterests	0	0	0	0
6	R5-2	259	netdev://[00:00:00:00:00:50]	OutSatisfiedInterests	0	0	0	0
6	R5-2	259	netdev://[00:00:00:00:00:50]	OutTimedOutInterests	0	0	0	0
6	R5-2	260	internal://	InInterests	0	0	0	0
6	R5-2	260	internal://	OutInterests	0	0	0	0
6	R5-2	260	internal://	InData	0	0	0	0
6	R5-2	260	internal://	OutData	0	0	0	0
6	R5-2	260	internal://	InNacks	0	0	0	0
6	R5-2	260	internal://	OutNacks	0	0	0	0
6	R5-2	260	internal://	InSatisfiedInterests	0.000512	0	0	0
6	R5-2	260	internal://	InTimedOutInterests	0	0	0	0
6	R5-2	260	internal://	OutSatisfiedInterests	0	0	0	0
6	R5-2	260	internal://	OutTimedOutInterests	0	0	0	0
6	R5-2	261	appFace://	InInterests	0	0	0	0
6	R5-2	261	appFace://	OutInterests	0.999936	0.021483	1	0.0214844
6	R5-2	261	appFace://	InData	0.999936	0.046872	1	0.046875
6	R5-2	261	appFace://	OutData	0	0	0	0
6	R5-2	261	appFace://	InNacks	0	0	0	0
6	R5-2	261	appFace://	OutNacks	0	0	0	0
6	R5-2	261	appFace://	InSatisfiedInterests	0	0	0	0
6	R5-2	261	appFace://	InTimedOutInterests	0	0	0	0
6	R5-2	261	appFace://	OutSatisfiedInterests	0.999936	0	1	0
6	R5-2	261	appFace://	OutTimedOutInterests	0	0	0	0
6	R5-2	-1	all	SatisfiedInterests	43.8871	0	43	0
6	R5-2	-1	all	TimedOutInterests	0	0	0	0
6	R6-2	1	internal://	InInterests	0	0	0	0
6	R6-2	1	internal://	OutInterests	0	0	0	0
6	R6-2	1	internal://	InData	0	0	0	0
6	R6-2	1	internal://	OutData	0	0	0	0
6	R6-2	1	internal://	InNacks	0	0	0	0
6	R6-2	1	internal://	OutNacks	0	0	0	0
6	R6-2	1	internal://	InSatisfiedInterests	0	0	0	0
6	R6-2	1	internal://	InTimedOutInterests	0	0	0	0
6	R6-2	1	internal://	OutSatisfiedInterests	0.000512	0	0	0
6	R6-2	1	internal://	OutTimedOutInterests	0	0	0	0
6	R6-2	256	netdev://[00:00:00:00:00:16]	InInterests	48.35	1.08599	48	1.07812
6	R6-2	256	netdev://[00:00:00:00:00:16]	OutInterests	0	0	0	0
6	R6-2	256	netdev://[00:00:00:00:00:16]	InData	0	0	0	0
6	R6-2	256	netdev://[00:00:00:00:00:16]	OutData	46.2049	47.694	46	47.4824
6	R6-2	256	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
6	R6-2	256	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
6	R6-2	256	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	44.6024	0	44	0
6	R6-2	256	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
6	R6-2	256	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	0	0	0	0
6	R6-2	256	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
6	R6-2	258	netdev://[00:00:00:00:00:2b]	InInterests	0	0	0	0
6	R6-2	258	netdev://[00:00:00:00:00:2b]	OutInterests	46.7474	1.04999	46	1.0332
6	R6-2	258	netdev://[00:00:00:00:00:2b]	InData	44.6039	46.0413	44	45.418
6	R6-2	258	netdev://[00:00:00:00:00:2b]	OutData	0	0	0	0
6	R6-2	258	netdev://[00:00:00:00:00:2b]	InNacks	0	0	0	0
6	R6-2	258	netdev://[00:00:00:00:00:2b]	OutNacks	0	0	0	0
6	R6-2	258	netdev://[00:00:00:00:00:2b]	InSatisfiedInterests	0	0	0	0
6	R6-2	258	netdev://[00:00:00:00:00:2b]	InTimedOutInterests	0	0	0	0
6	R6-2	258	netdev://[00:00:00:00:00:2b]	OutSatisfiedInterests	44.6024	0	44	0
6	R6-2	258	netdev://[00:00:00:00:00:2b]	OutTimedOutInterests	0	0	0	0
6	R6-2	259	netdev://[00:00:00:00:00:52]	InInterests	0.999936	0.021483	1	0.0214844
6	R6-2	259	netdev://[00:00:00:00:00:52]	OutInterests	0	0	0	0
6	R6-2	259	netdev://[00:00:00:00:00:52]	InData	0	0	0	0
6	R6-2	259	netdev://[00:00:00:00:00:52]	OutData	0.999936	0.046872	1	0.046875
6	R6-2	259	netdev://[00:00:00:00:00:52]	InNacks	0	0	0	0
6	R6-2	259	netdev://[00:00:00:00:00:52]	OutNacks	0	0	0	0
6	R6-2	259	netdev://[00:00:00:00:00:52]	InSatisfiedInterests	0.999936	0	1	0
6	R6-2	259	netdev://[00:00:00:00:00:52]	InTimedOutInterests	0	0	0	0
6	R6-2	259	netdev://[00:00:00:00:00:52]	OutSatisfiedInterests	0	0	0	0
6	R6-2	259	netdev://[00:00:00:00:00:52]	OutTimedOutInterests	0	0	0	0
6	R6-2	260	internal://	InInterests	0	0	0	0
6	R6-2	260	internal://	OutInterests	0	0	0	0
6	R6-2	260	internal://	InData	0	0	0	0
6	R6-2	260	internal://	OutData	0	0	0	0
6	R6-2	260	internal://	InNacks	0	0	0	0
6	R6-2	260	internal://	OutNacks	0	0	0	0
6	R6-2	260	internal://	InSatisfiedInterests	0.000512	0	0	0
6	R6-2	260	internal://	InTimedOutInterests	0	0	0	0
6	R6-2	260	internal://	OutSatisfiedInterests	0	0	0	0
6	R6-2	260	internal://	OutTimedOutInterests	0	0	0	0
6	R6-2	261	appFace://	InInterests	0	0	0	0
6	R6-2	261	appFace://	OutInterests	0.999936	0.021483	1	0.0214844
6	R6-2	261	appFace://	InData	0.999936	0.046872	1	0.046875
6	R6-2	261	appFace://	OutData	0	0	0	0
6	R6-2	261	appFace://	InNacks	0	0	0	0
6	R6-2	261	appFace://	OutNacks	0	0	0	0
6	R6-2	261	appFace://	InSatisfiedInterests	0	0	0	0
6	R6-2	261	appFace://	InTimedOutInterests	0	0	0	0
6	R6-2	261	appFace://	OutSatisfiedInterests	0.999936	0	1	0
6	R6-2	261	appFace://	OutTimedOutInterests	0	0	0	0
6	R6-2	-1	all	SatisfiedInterests	47.2054	0	47	0
6	R6-2	-1	all	TimedOutInterests	0	0	0	0
6	R7-2	1	internal://	InInterests	0	0	0	0
6	R7-2	1	internal://	OutInterests	0	0	0	0
6	R7-2	1	internal://	InData	0	0	0	0
6	R7-2	1	internal://	OutData	0	0	0	0
6	R7-2	1	internal://	InNacks	0	0	0	0
6	R7-2	1	internal://	OutNacks	0	0	0	0
6	R7-2	1	internal://	InSatisfiedInterests	0	0	0	0
6	R7-2	1	internal://	InTimedOutInterests	0	0	0	0
6	R7-2	1	internal://	OutSatisfiedInterests	0.000512	0	0	0
6	R7-2	1	internal://	OutTimedOutInterests	0	0	0	0
6	R7-2	256	netdev://[00:00:00:00:00:1a]	InInterests	48.3904	1.08689	48	1.07812
6	R7-2	256	netdev://[00:00:00:00:00:1a]	OutInterests	0	0	0	0
6	R7-2	256	netdev://[00:00:00:00:00:1a]	InData	0	0	0	0
6	R7-2	256	netdev://[00:00:00:00:00:1a]	OutData	46.6107	48.1128	47	48.5146
6	R7-2	256	netdev://[00:00:00:00:00:1a]	InNacks	0	0	0	0
6	R7-2	256	netdev://[00:00:00:00:00:1a]	OutNacks	0	0	0	0
6	R7-2	256	netdev://[00:00:00:00:00:1a]	InSatisfiedInterests	46.187	0	47	0
6	R7-2	256	netdev://[00:00:00:00:00:1a]	InTimedOutInterests	0	0	0	0
6	R7-2	256	netdev://[00:00:00:00:00:1a]	OutSatisfiedInterests	0	0	0	0
6	R7-2	256	netdev://[00:00:00:00:00:1a]	OutTimedOutInterests	0	0	0	0
6	R7-2	258	netdev://[00:00:00:00:00:2d]	InInterests	0	0	0	0
6	R7-2	258	netdev://[00:00:00:00:00:2d]	OutInterests	47.9667	1.07738	48	1.07812
6	R7-2	258	netdev://[00:00:00:00:00:2d]	InData	46.1885	47.677	47	48.5146
6	R7-2	258	netdev://[00:00:00:00:00:2d]	OutData	0	0	0	0
6	R7-2	258	netdev://[00:00:00:00:00:2d]	InNacks	0	0	0	0
6	R7-2	258	netdev://[00:00:00:00:00:2d]	OutNacks	0	0	0	0
6	R7-2	258	netdev://[00:00:00:00:00:2d]	InSatisfiedInterests	0	0	0	0
6	R7-2	258	netdev://[00:00:00:00:00:2d]	InTimedOutInterests	0	0	0	0
6	R7-2	258	netdev://[00:00:00:00:00:2d]	OutSatisfiedInterests	46.187	0	47	0
6	R7-2	258	netdev://[00:00:00:00:00:2d]	OutTimedOutInterests	0	0	0	0
6	R7-2	259	netdev://[00:00:00:00:00:54]	InInterests	0.999936	0.021483	1	0.0214844
6	R7-2	259	netdev://[00:00:00:00:00:54]	OutInterests	0	0	0	0
6	R7-2	259	netdev://[00:00:00:00:00:54]	InData	0	0	0	0
6	R7-2	259	netdev://[00:00:00:00:00:54]	OutData	0.999936	0.046872	1	0.046875
6	R7-2	259	netdev://[00:00:00:00:00:54]	InNacks	0	0	0	0
6	R7-2	259	netdev://[00:00:00:00:00:54]	OutNacks	0	0	0	0
6	R7-2	259	netdev://[00:00:00:00:00:54]	InSatisfiedInterests	0.999936	0	1	0
6	R7-2	259	netdev://[00:00:00:00:00:54]	InTimedOutInterests	0	0	0	0
6	R7-2	259	netdev://[00:00:00:00:00:54]	OutSatisfiedInterests	0	0	0	0
6	R7-2	259	netdev://[00:00:00:00:00:54]	OutTimedOutInterests	0	0	0	0
6	R7-2	260	internal://	InInterests	0	0	0	0
6	R7-2	260	internal://	OutInterests	0	0	0	0
6	R7-2	260	internal://	InData	0	0	0	0
6	R7-2	260	internal://	OutData	0	0	0	0
6	R7-2	260	internal://	InNacks	0	0	0	0
6	R7-2	260	internal://	OutNacks	0	0	0	0
6	R7-2	260	internal://	InSatisfiedInterests	0.000512	0	0	0
6	R7-2	260	internal://	InTimedOutInterests	0	0	0	0
6	R7-2	260	internal://	OutSatisfiedInterests	0	0	0	0
6	R7-2	260	internal://	OutTimedOutInterests	0	0	0	0
6	R7-2	261	appFace://	InInterests	0	0	0	0
6	R7-2	261	appFace://	OutInterests	0.999936	0.021483	1	0.0214844
6	R7-2	261	appFace://	InData	0.999936	0.046872	1	0.046875
6	R7-2	261	appFace://	OutData	0	0	0	0
6	R7-2	261	appFace://	InNacks	0	0	0	0
6	R7-2	261	appFace://	OutNacks	0	0	0	0
6	R7-2	261	appFace://	InSatisfiedInterests	0	0	0	0
6	R7-2	261	appFace://	InTimedOutInterests	0	0	0	0
6	R7-2	261	appFace://	OutSatisfiedInterests	0.999936	0	1	0
6	R7-2	261	appFace://	OutTimedOutInterests	0	0	0	0
6	R7-2	-1	all	SatisfiedInterests	47.6111	0	48	0
6	R7-2	-1	all	TimedOutInterests	0	0	0	0
6	R8-2	1	internal://	InInterests	0	0	0	0
6	R8-2	1	internal://	OutInterests	0	0	0	0
6	R8-2	1	internal://	InData	0	0	0	0
6	R8-2	1	internal://	OutData	0	0	0	0
6	R8-2	1	internal://	InNacks	0	0	0	0
6	R8-2	1	internal://	OutNacks	0	0	0	0
6	R8-2	1	internal://	InSatisfiedInterests	0	0	0	0
6	R8-2	1	internal://	InTimedOutInterests	0	0	0	0
6	R8-2	1	internal://	OutSatisfiedInterests	0.000512	0	0	0
6	R8-2	1	internal://	OutTimedOutInterests	0	0	0	0
6	R8-2	256	netdev://[00:00:00:00:00:1e]	InInterests	48.3825	1.08672	48	1.07812
6	R8-2	256	netdev://[00:00:00:00:00:1e]	OutInterests	0	0	0	0
6	R8-2	256	netdev://[00:00:00:00:00:1e]	InData	0	0	0	0
6	R8-2	256	netdev://[00:00:00:00:00:1e]	OutData	43.2445	44.6382	42	43.3535
6	R8-2	256	netdev://[00:00:00:00:00:1e]	InNacks	0	0	0	0
6	R8-2	256	netdev://[00:00:00:00:00:1e]	OutNacks	0	0	0	0
6	R8-2	256	netdev://[00:00:00:00:00:1e]	InSatisfiedInterests	42.0925	0	41	0
6	R8-2	256	netdev://[00:00:00:00:00:1e]	InTimedOutInterests	0	0	0	0
6	R8-2	256	netdev://[00:00:00:00:00:1e]	OutSatisfiedInterests	0	0	0	0
6	R8-2	256	netdev://[00:00:00:00:00:1e]	OutTimedOutInterests	0	0	0	0
6	R8-2	257	netdev://[00:00:00:00:00:20]	InInterests	48.9984	1.10055	49	1.10059
6	R8-2	257	netdev://[00:00:00:00:00:20]	OutInterests	0	0	0	0
6	R8-2	257	netdev://[00:00:00:00:00:20]	InData	0	0	0	0
6	R8-2	257	netdev://[00:00:00:00:00:20]	OutData	42.6276	44.0013	43	44.3857
6	R8-2	257	netdev://[00:00:00:00:00:20]	InNacks	0	0	0	0
6	R8-2	257	netdev://[00:00:00:00:00:20]	OutNacks	0	0	0	0
6	R8-2	257	netdev://[00:00:00:00:00:20]	InSatisfiedInterests	42.6276	0	43	0
6	R8-2	257	netdev://[00:00:00:00:00:20]	InTimedOutInterests	0	0	0	0
6	R8-2	257	netdev://[00:00:00:00:00:20]	OutSatisfiedInterests	0	0	0	0
6	R8-2	257	netdev://[00:00:00:00:00:20]	OutTimedOutInterests	0	0	0	0
6	R8-2	258	netdev://[00:00:00:00:00:2f]	InInterests	0	0	0	0
6	R8-2	258	netdev://[00:00:00:00:00:2f]	OutInterests	96.1925	2.16057	96	2.15625
6	R8-2	258	netdev://[00:00:00:00:00:2f]	InData	77.194	79.6817	76	78.4492
6	R8-2	258	netdev://[00:00:00:00:00:2f]	OutData	0	0	0	0
6	R8-2	258	netdev://[00:00:00:00:00:2f]	InNacks	0	0	0	0
6	R8-2	258	netdev://[00:00:00:00:00:2f]	OutNacks	0	0	0	0
6	R8-2	258	netdev://[00:00:00:00:00:2f]	InSatisfiedInterests	0	0	0	0
6	R8-2	258	netdev://[00:00:00:00:00:2f]	InTimedOutInterests	0	0	0	0
6	R8-2	258	netdev://[00:00:00:00:00:2f]	OutSatisfiedInterests	75.157	0	74	0
6	R8-2	258	netdev://[00:00:00:00:00:2f]	OutTimedOutInterests	0	0	0	0
6	R8-2	259	netdev://[00:00:00:00:00:56]	InInterests	0.999936	0.021483	1	0.0214844
6	R8-2	259	netdev://[00:00:00:00:00:56]	OutInterests	0	0	0	0
6	R8-2	259	netdev://[00:00:00:00:00:56]	InData	0	0	0	0
6	R8-2	259	netdev://[00:00:00:00:00:56]	OutData	0.999936	0.046872	1	0.046875
6	R8-2	259	netdev://[00:00:00:00:00:56]	InNacks	0	0	0	0
6	R8-2	259	netdev://[00:00:00:00:00:56]	OutNacks	0	0	0	0
6	R8-2	259	netdev://[00:00:00:00:00:56]	InSatisfiedInterests	0.999936	0	1	0
6	R8-2	259	netdev://[00:00:00:00:00:56]	InTimedOutInterests	0	0	0	0
6	R8-2	259	netdev://[00:00:00:00:00:56]	OutSatisfiedInterests	0	0	0	0
6	R8-2	259	netdev://[00:00:00:00:00:56]	OutTimedOutInterests	0	0	0	0
6	R8-2	260	internal://	InInterests	0	0	0	0
6	R8-2	260	internal://	OutInterests	0	0	0	0
6	R8-2	260	internal://	InData	0	0	0	0
6	R8-2	260	internal://	OutData	0	0	0	0
6	R8-2	260	internal://	InNacks	0	0	0	0
6	R8-2	260	internal://	OutNacks	0	0	0	0
6	R8-2	260	internal://	InSatisfiedInterests	0.000512	0	0	0
6	R8-2	260	internal://	InTimedOutInterests	0	0	0	0
6	R8-2	260	internal://	OutSatisfiedInterests	0	0	0	0
6	R8-2	260	internal://	OutTimedOutInterests	0	0	0	0
6	R8-2	261	appFace://	InInterests	0	0	0	0
6	R8-2	261	appFace://	OutInterests	0.999936	0.021483	1	0.0214844
